단지코드,등록차량수,총세대수,지역,주거율,지하철역수,버스정류장수,단지내주차면수,총임대가구수,면적_15,면적_20,면적_30,면적_40,면적_50,면적_60,면적_70,면적_80,면적_100,임대비율,가구당주차면수,임대건물구분,공급유형_공공임대(10년),공급유형_공공임대(50년),공급유형_공공임대(분납),공급유형_국민임대,공급유형_영구임대,공급유형_임대상가,공급유형_행복주택,자격유형_A,자격유형_C,자격유형_D,자격유형_E,자격유형_FMO,자격유형_G,자격유형_HI,자격유형_J,자격유형_K,자격유형_L,자격유형_N,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자),임대보증금,임대료
C2212,86.0,697.0,0,1.0,0.0,4.0,128.0,697.0,0.0,0.42754662840746055,0.5652797704447633,0.0,0.0,0.005738880918220947,0.0,0.0,0.0014347202295552368,1.0,0.1836441893830703,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028887584877190037,0.03068153240003353,0.05128678011568447,0.052711878615139575,0.06037387878279823,0.06315701232291056,0.05982060524771565,0.054321401626288866,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.08842317042501467,0.07001425098499454,0.04773241679939643,0.032760499622768044,0.03351496353424428,0.013027076871489645,0.007628468438259703,0.0016765864699471876,0.00031855142928996564,1.6765864699471876e-05,8929000.0,144820.0
C2401,19.0,213.0,0,0.9014084507042254,0.0,3.0,164.0,213.0,0.0,0.0,0.3051643192488263,0.48826291079812206,0.20657276995305165,0.0,0.0,0.0,0.0,1.0,0.7699530516431925,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028887584877190037,0.03068153240003353,0.05128678011568447,0.052711878615139575,0.06037387878279823,0.06315701232291056,0.05982060524771565,0.054321401626288866,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.08842317042501467,0.07001425098499454,0.04773241679939643,0.032760499622768044,0.03351496353424428,0.013027076871489645,0.007628468438259703,0.0016765864699471876,0.00031855142928996564,1.6765864699471876e-05,25964000.0,72660.0
C2571,62.0,481.0,2,0.9896049896049897,0.0,1.0,65.0,481.0,0.0,0.972972972972973,0.02494802494802495,0.0,0.0,0.0,0.0,0.0,0.002079002079002079,1.0,0.13513513513513514,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027400398406374503,0.026902390438247013,0.05325697211155379,0.055567729083665335,0.0649203187250996,0.07061752988047809,0.05641434262948208,0.05754980079681275,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.0872011952191235,0.06956175298804781,0.04835657370517928,0.033276892430278884,0.027360557768924303,0.011294820717131476,0.004910358565737053,0.0010856573705179283,0.00017928286852589642,9.9601593625498e-06,6931000.0,92900.0
C1175,430.0,468.0,13,0.967948717948718,0.0,2.0,477.0,468.0,0.0,0.0,0.0,0.4230769230769231,0.5769230769230769,0.0,0.0,0.0,0.0,1.0,1.0192307692307692,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03136867793635778,0.031711430099123916,0.05907676277437311,0.0624220238829707,0.06797460891978227,0.07262232824689124,0.06509549075254664,0.06730281468076063,0.07886041760923511,0.0734175132645087,0.07929914037757578,0.06916738644620847,0.0702779034535708,0.057692044036797875,0.042295616885342543,0.028681500980271182,0.02451363468103484,0.010899518775963476,0.005429194258215769,0.0015492397757029847,0.00021936138417033408,0.00012339077859581293,26258000.0,160100.0
C1833,1001.0,1364.0,12,0.9860703812316716,0.0,5.0,1505.0,1364.0,0.0,0.0,0.5879765395894428,0.250733137829912,0.16129032258064516,0.0,0.0,0.0,0.0,1.0,1.1033724340175952,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034690120679075474,0.036694620576805066,0.060094088770709764,0.06308038453671508,0.06913479239108201,0.06966659848639804,0.05080793618326857,0.04802618122315402,0.08054816935978727,0.07253016976886889,0.08840253630599304,0.06893025158519124,0.0742483125383514,0.05571691552464717,0.04794436490079771,0.033053794231949284,0.026835753732869703,0.011331560646348946,0.006831662916751892,0.000981795868275721,0.0003681734506033954,8.181632235631008e-05,15620000.0,123750.0
C2445,334.0,800.0,14,0.98,0.0,4.0,671.0,800.0,0.0,0.0,0.6525,0.16875,0.17875,0.0,0.0,0.0,0.0,1.0,0.83875,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346777648570904,0.03533876002203317,0.059807821776118486,0.06157047554929921,0.060823795825937936,0.06493665463002632,0.061068608849990824,0.05662525246343105,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.07539017075708428,0.0624273211334843,0.04181406450823184,0.027565946508354245,0.027761796927596543,0.011212436501621886,0.005385886529163352,0.0013097496786829061,0.00025705367525552357,3.672195360793194e-05,15620000.0,141770.0
C1885,616.0,830.0,10,0.983132530120482,0.0,4.0,802.0,830.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.9662650602409638,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031929876886878435,0.034647313217676584,0.0591539493960332,0.06337923149574988,0.06551672714619476,0.07033851965998908,0.05797749830160229,0.053470530728571185,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.07146526155324684,0.06235190800483836,0.04253450647048102,0.030703716591274383,0.02734006064522543,0.009312190353101027,0.005965104140776458,0.0014581365677453564,0.00014912760351941146,0.0004639525442826134,14418000.0,100920.0
C2368,548.0,775.0,10,0.9870967741935484,0.0,4.0,738.0,775.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.952258064516129,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031929876886878435,0.034647313217676584,0.0591539493960332,0.06337923149574988,0.06551672714619476,0.07033851965998908,0.05797749830160229,0.053470530728571185,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.07146526155324684,0.06235190800483836,0.04253450647048102,0.030703716591274383,0.02734006064522543,0.009312190353101027,0.005965104140776458,0.0014581365677453564,0.00014912760351941146,0.0004639525442826134,14418000.0,100920.0
C2016,220.0,261.0,14,0.9425287356321839,0.0,2.0,198.0,261.0,0.0,0.0,0.4904214559386973,0.5095785440613027,0.0,0.0,0.0,0.0,0.0,1.0,0.7586206896551724,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346777648570904,0.03533876002203317,0.059807821776118486,0.06157047554929921,0.060823795825937936,0.06493665463002632,0.061068608849990824,0.05662525246343105,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.07539017075708428,0.0624273211334843,0.04181406450823184,0.027565946508354245,0.027761796927596543,0.011212436501621886,0.005385886529163352,0.0013097496786829061,0.00025705367525552357,3.672195360793194e-05,12234000.0,103875.0
C2371,451.0,474.0,3,0.9578059071729957,0.0,1.0,374.0,474.0,0.0,0.0,0.5569620253164557,0.3459915611814346,0.0970464135021097,0.0,0.0,0.0,0.0,1.0,0.7890295358649789,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030158141324210325,0.03319456466482558,0.0563455752030007,0.06136048253026119,0.06009645109434896,0.0678592528475056,0.05343280711155077,0.049572015443166674,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.08268414327521538,0.06388854540208565,0.04771718670568677,0.030171880796339805,0.02936125194070044,0.01121140925765632,0.005578225684569199,0.0015525603506313288,0.00023357102620117333,1.3739472129480785e-05,17302000.0,108130.0
C2536,47.0,72.0,11,0.9027777777777778,0.0,1.0,54.0,72.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05,9074000.0,50400.0
C2538,799.0,1473.0,1,0.991174473862865,0.0,3.0,1299.0,1473.0,0.0,0.12763068567549218,0.4792939579090292,0.20095044127630685,0.19212491513917176,0.0,0.0,0.0,0.0,1.0,0.8818737270875764,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05,39668000.0,311110.0
C1014,708.0,996.0,11,0.9949799196787149,0.0,2.0,823.0,996.0,0.0,0.0,0.5180722891566265,0.28112449799196787,0.20080321285140562,0.0,0.0,0.0,0.0,1.0,0.8263052208835341,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05,21628000.0,150190.0
C1592,739.0,870.0,0,0.9850574712643678,0.0,5.0,763.0,870.0,0.0,0.0,0.6068965517241379,0.2367816091954023,0.15632183908045977,0.0,0.0,0.0,0.0,1.0,0.8770114942528736,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028887584877190037,0.03068153240003353,0.05128678011568447,0.052711878615139575,0.06037387878279823,0.06315701232291056,0.05982060524771565,0.054321401626288866,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.08842317042501467,0.07001425098499454,0.04773241679939643,0.032760499622768044,0.03351496353424428,0.013027076871489645,0.007628468438259703,0.0016765864699471876,0.00031855142928996564,1.6765864699471876e-05,12387000.0,172190.0
C1867,374.0,678.0,2,0.9616519174041298,0.0,2.0,579.0,678.0,0.0,0.0,0.6696165191740413,0.12389380530973451,0.20648967551622419,0.0,0.0,0.0,0.0,1.0,0.8539823008849557,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027400398406374503,0.026902390438247013,0.05325697211155379,0.055567729083665335,0.0649203187250996,0.07061752988047809,0.05641434262948208,0.05754980079681275,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.0872011952191235,0.06956175298804781,0.04835657370517928,0.033276892430278884,0.027360557768924303,0.011294820717131476,0.004910358565737053,0.0010856573705179283,0.00017928286852589642,9.9601593625498e-06,9972000.0,100920.0
C2326,557.0,632.0,14,0.9762658227848101,0.0,4.0,478.0,632.0,0.0,0.0,0.7246835443037974,0.27531645569620256,0.0,0.0,0.0,0.0,0.0,1.0,0.7563291139240507,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346777648570904,0.03533876002203317,0.059807821776118486,0.06157047554929921,0.060823795825937936,0.06493665463002632,0.061068608849990824,0.05662525246343105,0.08231837933778077,0.07264826488769202,0.08274680212987331,0.07427627149764368,0.07539017075708428,0.0624273211334843,0.04181406450823184,0.027565946508354245,0.027761796927596543,0.011212436501621886,0.005385886529163352,0.0013097496786829061,0.00025705367525552357,3.672195360793194e-05,13216000.0,114140.0
C1015,579.0,961.0,7,0.9708636836628513,0.0,3.0,928.0,961.0,0.0,0.0,0.49427679500520294,0.39542143600416235,0.11030176899063475,0.0,0.0,0.0,0.0,1.0,0.9656607700312175,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05,15583000.0,140810.0
C1620,1101.0,1232.0,4,0.9821428571428571,0.0,4.0,1181.0,1232.0,0.0,0.0,0.575487012987013,0.424512987012987,0.0,0.0,0.0,0.0,0.0,1.0,0.9586038961038961,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03199364414795011,0.034566250930047795,0.04985056181192227,0.05025410797381994,0.06508442942355952,0.06687516551698047,0.06688777633453978,0.06441605609291651,0.08002824823133284,0.07918332345485958,0.07990214005573981,0.06744265230714908,0.07592973252455956,0.0595861129677037,0.048551647603314124,0.03175403861432337,0.029748918622394288,0.010340870398627943,0.006343241232329092,0.0008953680467104682,0.0003531028916604663,1.261081755930237e-05,25233000.0,141770.0
C1049,762.0,676.0,4,0.9733727810650887,0.0,3.0,658.0,676.0,0.0,0.0,0.5754437869822485,0.0,0.4245562130177515,0.0,0.0,0.0,0.0,1.0,0.9733727810650887,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03199364414795011,0.034566250930047795,0.04985056181192227,0.05025410797381994,0.06508442942355952,0.06687516551698047,0.06688777633453978,0.06441605609291651,0.08002824823133284,0.07918332345485958,0.07990214005573981,0.06744265230714908,0.07592973252455956,0.0595861129677037,0.048551647603314124,0.03175403861432337,0.029748918622394288,0.010340870398627943,0.006343241232329092,0.0008953680467104682,0.0003531028916604663,1.261081755930237e-05,31242000.0,175410.0
C2000,795.0,1300.0,2,0.9838461538461538,0.0,2.0,1082.0,1300.0,0.0,0.0,0.34615384615384615,0.5384615384615384,0.11538461538461539,0.0,0.0,0.0,0.0,1.0,0.8323076923076923,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027400398406374503,0.026902390438247013,0.05325697211155379,0.055567729083665335,0.0649203187250996,0.07061752988047809,0.05641434262948208,0.05754980079681275,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.0872011952191235,0.06956175298804781,0.04835657370517928,0.033276892430278884,0.027360557768924303,0.011294820717131476,0.004910358565737053,0.0010856573705179283,0.00017928286852589642,9.9601593625498e-06,19225000.0,169420.0
C2097,995.0,998.0,3,0.9709418837675351,0.0,2.0,1240.0,998.0,0.0,0.0,0.5521042084168337,0.35971943887775554,0.08817635270541083,0.0,0.0,0.0,0.0,1.0,1.2424849699398797,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030158141324210325,0.03319456466482558,0.0563455752030007,0.06136048253026119,0.06009645109434896,0.0678592528475056,0.05343280711155077,0.049572015443166674,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.08268414327521538,0.06388854540208565,0.04771718670568677,0.030171880796339805,0.02936125194070044,0.01121140925765632,0.005578225684569199,0.0015525603506313288,0.00023357102620117333,1.3739472129480785e-05,16737000.0,110790.0
C1668,288.0,493.0,10,0.9858012170385395,0.0,4.0,421.0,493.0,0.0,0.0,0.4482758620689655,0.30831643002028397,0.2434077079107505,0.0,0.0,0.0,0.0,1.0,0.8539553752535497,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031929876886878435,0.034647313217676584,0.0591539493960332,0.06337923149574988,0.06551672714619476,0.07033851965998908,0.05797749830160229,0.053470530728571185,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.07146526155324684,0.06235190800483836,0.04253450647048102,0.030703716591274383,0.02734006064522543,0.009312190353101027,0.005965104140776458,0.0014581365677453564,0.00014912760351941146,0.0004639525442826134,9611000.0,75690.0
C1689,960.0,1117.0,1,0.9964189794091316,1.0,3.0,985.0,1117.0,0.0,0.1665174574753805,0.39749328558639213,0.3034914950760967,0.13249776186213072,0.0,0.0,0.0,0.0,1.0,0.8818263205013429,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05,42909000.0,291970.0
C1234,311.0,307.0,0,0.996742671009772,0.0,2.0,219.0,307.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7133550488599348,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028887584877190037,0.03068153240003353,0.05128678011568447,0.052711878615139575,0.06037387878279823,0.06315701232291056,0.05982060524771565,0.054321401626288866,0.07620085505909968,0.06800234722105793,0.0872663257607511,0.07217704753122642,0.08842317042501467,0.07001425098499454,0.04773241679939643,0.032760499622768044,0.03351496353424428,0.013027076871489645,0.007628468438259703,0.0016765864699471876,0.00031855142928996564,1.6765864699471876e-05,23830000.0,153765.0
C2514,648.0,501.0,2,0.9800399201596807,0.0,1.0,405.0,501.0,0.0,0.0,0.0,0.4471057884231537,0.5528942115768463,0.0,0.0,0.0,0.0,1.0,0.8083832335329342,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027400398406374503,0.026902390438247013,0.05325697211155379,0.055567729083665335,0.0649203187250996,0.07061752988047809,0.05641434262948208,0.05754980079681275,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.0872011952191235,0.06956175298804781,0.04835657370517928,0.033276892430278884,0.027360557768924303,0.011294820717131476,0.004910358565737053,0.0010856573705179283,0.00017928286852589642,9.9601593625498e-06,15483500.0,149870.0
C1368,861.0,896.0,3,0.9676339285714286,0.0,10.0,900.0,896.0,0.0,0.0,0.19642857142857142,0.20089285714285715,0.6026785714285714,0.0,0.0,0.0,0.0,1.0,1.0044642857142858,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030158141324210325,0.03319456466482558,0.0563455752030007,0.06136048253026119,0.06009645109434896,0.0678592528475056,0.05343280711155077,0.049572015443166674,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.08268414327521538,0.06388854540208565,0.04771718670568677,0.030171880796339805,0.02936125194070044,0.01121140925765632,0.005578225684569199,0.0015525603506313288,0.00023357102620117333,1.3739472129480785e-05,20847500.0,176635.0
C1057,521.0,521.0,3,0.9539347408829175,0.0,4.0,521.0,521.0,0.0,0.0,0.2571976967370441,0.2591170825335892,0.4836852207293666,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030158141324210325,0.03319456466482558,0.0563455752030007,0.06136048253026119,0.06009645109434896,0.0678592528475056,0.05343280711155077,0.049572015443166674,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.08268414327521538,0.06388854540208565,0.04771718670568677,0.030171880796339805,0.02936125194070044,0.01121140925765632,0.005578225684569199,0.0015525603506313288,0.00023357102620117333,1.3739472129480785e-05,20847500.0,176635.0
C2336,562.0,458.0,3,0.9716157205240175,0.0,2.0,399.0,458.0,0.0,0.0,0.37554585152838427,0.5021834061135371,0.1222707423580786,0.0,0.0,0.0,0.0,1.0,0.87117903930131,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030158141324210325,0.03319456466482558,0.0563455752030007,0.06136048253026119,0.06009645109434896,0.0678592528475056,0.05343280711155077,0.049572015443166674,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.08268414327521538,0.06388854540208565,0.04771718670568677,0.030171880796339805,0.02936125194070044,0.01121140925765632,0.005578225684569199,0.0015525603506313288,0.00023357102620117333,1.3739472129480785e-05,19787000.0,134300.0
C1026,422.0,290.0,3,0.9655172413793104,0.0,2.0,205.0,290.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7068965517241379,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030158141324210325,0.03319456466482558,0.0563455752030007,0.06136048253026119,0.06009645109434896,0.0678592528475056,0.05343280711155077,0.049572015443166674,0.0836596457964085,0.07261311020430596,0.08714947171729663,0.0721459681519036,0.08268414327521538,0.06388854540208565,0.04771718670568677,0.030171880796339805,0.02936125194070044,0.01121140925765632,0.005578225684569199,0.0015525603506313288,0.00023357102620117333,1.3739472129480785e-05,24147500.0,109280.0
C2256,344.0,409.0,2,0.9828850855745721,0.0,1.0,316.0,409.0,0.0,0.21515892420537897,0.3202933985330073,0.32273838630806845,0.14180929095354522,0.0,0.0,0.0,0.0,1.0,0.7726161369193154,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027400398406374503,0.026902390438247013,0.05325697211155379,0.055567729083665335,0.0649203187250996,0.07061752988047809,0.05641434262948208,0.05754980079681275,0.07709163346613546,0.06759960159362549,0.08687250996015937,0.07256972111553785,0.0872011952191235,0.06956175298804781,0.04835657370517928,0.033276892430278884,0.027360557768924303,0.011294820717131476,0.004910358565737053,0.0010856573705179283,0.00017928286852589642,9.9601593625498e-06,15590000.0,136710.0
C1900,596.0,586.0,11,0.9965870307167235,0.0,2.0,472.0,586.0,0.0,0.0,0.40273037542662116,0.3515358361774744,0.24573378839590443,0.0,0.0,0.0,0.0,1.0,0.8054607508532423,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028089369274368944,0.029064786133263038,0.059684966717195025,0.06008040598431425,0.06626243986027812,0.07032228300270217,0.052026626243986025,0.046595926975548665,0.07700520661701707,0.06664469781849337,0.08140776379094444,0.07438212614512621,0.07663612996770579,0.06804191656231462,0.051024846767283985,0.03574770974757793,0.0350491003756673,0.012640875238911223,0.0072233572793778435,0.00189810848217228,0.00015817570684768998,1.3181308903974165e-05,17477000.0,106090.0
C2666,701.0,1084.0,7,0.9787822878228782,0.0,1.0,837.0,1084.0,0.0,0.0,0.4225092250922509,0.577490774907749,0.0,0.0,0.0,0.0,0.0,1.0,0.772140221402214,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02200309902803212,0.022946893928722355,0.03268065924778138,0.035512043949852086,0.05379630933934357,0.05723341315678265,0.04704888012396112,0.04886603747006621,0.06195238766023384,0.06076912241160728,0.08289899985913507,0.06885476827722213,0.1092970840963516,0.08529370333849838,0.07874348499788703,0.0533878010987463,0.047908156078320885,0.02022820115509227,0.00804338639244964,0.0022397520777574305,0.00026764333004648545,2.817298211015636e-05,18890500.0,133145.0
C2361,1117.0,1174.0,1,0.9923339011925043,0.0,4.0,1026.0,1174.0,0.0,0.0,0.3594548551959114,0.32538330494037476,0.3151618398637138,0.0,0.0,0.0,0.0,1.0,0.8739352640545145,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03802955103120111,0.03950723221241278,0.052545824319262094,0.053989803999849637,0.05848376948692058,0.059894047666884,0.07233119760874891,0.06870439765696798,0.0832077088294043,0.07835469273953018,0.07734494393236886,0.06485853795113024,0.07423662860557449,0.05841895890879726,0.04242241201639967,0.032725453317588686,0.025136134619348032,0.012354192401867064,0.005389647676735206,0.0017071106277682221,0.00029035138999246904,6.740300124825175e-05,37454000.0,259660.0
C1642,297.0,270.0,10,0.9481481481481482,0.0,6.0,222.0,270.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.8222222222222222,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031929876886878435,0.034647313217676584,0.0591539493960332,0.06337923149574988,0.06551672714619476,0.07033851965998908,0.05797749830160229,0.053470530728571185,0.07835827078258853,0.07572368312041225,0.07996553495385329,0.07779489983595964,0.07146526155324684,0.06235190800483836,0.04253450647048102,0.030703716591274383,0.02734006064522543,0.009312190353101027,0.005965104140776458,0.0014581365677453564,0.00014912760351941146,0.0004639525442826134,17477000.0,107200.0
C1013,1665.0,1308.0,4,0.9877675840978594,0.0,6.0,1119.0,1308.0,0.0,0.0,0.22247706422018348,0.5787461773700305,0.19877675840978593,0.0,0.0,0.0,0.0,1.0,0.8555045871559633,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03199364414795011,0.034566250930047795,0.04985056181192227,0.05025410797381994,0.06508442942355952,0.06687516551698047,0.06688777633453978,0.06441605609291651,0.08002824823133284,0.07918332345485958,0.07990214005573981,0.06744265230714908,0.07592973252455956,0.0595861129677037,0.048551647603314124,0.03175403861432337,0.029748918622394288,0.010340870398627943,0.006343241232329092,0.0008953680467104682,0.0003531028916604663,1.261081755930237e-05,24665000.0,135960.0
