"단지코드","총세대수","임대건물구분","지역","공급유형","전용면적","전용면적별세대수","공가수","자격유형","임대보증금","임대료","지하철역수","버스정류장수","단지내주차면수","등록차량수"
"C1790",657,"상가","경상남도","임대상가",28.88,1,2,"D",69600000,232000,0,4,166,120
"C1790",657,"상가","경상남도","임대상가",28.88,1,2,"D",69600000,232000,0,4,166,120
"C1790",657,"상가","경상남도","임대상가",42.35,1,2,"D",6873000,84510,0,4,166,120
"C1790",657,"상가","경상남도","임대상가",55.17,1,2,"D",13986000,207380,0,4,166,120
"C1790",657,"상가","경상남도","임대상가",82.92,1,2,"D",145264000,1042230,0,4,166,120
"C1790",657,"상가","경상남도","임대상가",248.56,1,2,"D",115052000,945230,0,4,166,120
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",7252000,144820,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",9493000,117270,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",8684000,144820,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",9714000,128000,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",5514000,85710,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",5914000,63280,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",8377000,110000,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",10813000,63280,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",3141000,110000,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",7131000,85710,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",8813000,144820,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",9984000,117270,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",8200000,110000,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",31.84,1,2,"D",7721000,144820,0,4,117,60
"C2109",495,"상가","경상남도","임대상가",126.65,1,2,"D",145264000,1058030,0,4,117,60
"C1698",460,"상가","경상남도","임대상가",32.1,1,1,"D",8684000,85710,0,3,155,65
"C1698",460,"상가","경상남도","임대상가",32.1,1,1,"D",8684000,144820,0,3,155,65
"C1698",460,"상가","경상남도","임대상가",32.1,1,1,"D",8564000,117270,0,3,155,65
"C1698",460,"상가","경상남도","임대상가",32.1,1,1,"D",13200000,151380,0,3,155,65
"C1004",521,"상가","충청남도","임대상가",19,1,3,"D",3631000,133240,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",14.1,1,3,"D",10244000,89220,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",19.31,1,3,"D",3631000,79980,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",21.19,1,3,"D",3141000,79980,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",21.19,1,3,"D",5787000,79980,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",22.95,1,3,"D",5787000,79980,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",23.4,1,3,"D",5787000,69900,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",23.4,1,3,"D",3631000,79980,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",23.4,1,3,"D",3056000,69900,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",23.4,1,3,"D",5787000,69900,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",27.23,1,3,"D",10363000,87960,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",31.85,1,3,"D",6873000,97980,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",32.29,1,3,"D",5787000,97980,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",35.13,1,3,"D",13979000,109670,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",36.47,1,3,"D",3731000,102350,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",50.08,1,3,"D",28199000,175410,0,2,153,93
"C1004",521,"상가","충청남도","임대상가",240.22,1,3,"D",90237000,620000,0,2,153,93
"C1875",1003,"상가","충청남도","임대상가",14.1,1,5,"D",12920000,81000,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",18.98,1,5,"D",12920000,71320,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",19.36,1,5,"D",14920000,71400,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",21.46,1,5,"D",14616000,71400,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",21.46,1,5,"D",12920000,71400,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",22.83,1,5,"D",7175000,79980,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",23.4,1,5,"D",7973000,77450,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",23.4,1,5,"D",9328000,76590,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",23.4,1,5,"D",10718000,71400,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",23.4,1,5,"D",7864000,77600,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",23.4,1,5,"D",9638000,78000,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",23.4,1,5,"D",7172000,79980,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",27.55,1,5,"D",7645000,120430,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",29.17,1,5,"D",7131000,153020,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",31.92,1,5,"D",10220000,149000,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",32.6,1,5,"D",9714000,120430,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",36.57,1,5,"D",6873000,87960,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",50.08,1,5,"D",44348000,291970,0,8,192,209
"C1875",1003,"상가","충청남도","임대상가",240.22,1,5,"D",7.5e+07,630000,0,8,192,209
"C2212",697,"상가","강원도","임대상가",31.84,1,0,"D",5787000,144820,0,4,128,86
"C2212",697,"상가","강원도","임대상가",31.84,1,0,"D",9174000,110000,0,4,128,86
"C2212",697,"상가","강원도","임대상가",31.84,1,0,"D",8684000,144820,0,4,128,86
"C2212",697,"상가","강원도","임대상가",31.84,1,0,"D",7204000,117270,0,4,128,86
"C2212",697,"상가","강원도","임대상가",31.84,1,0,"D",9670000,144820,0,4,128,86
"C2212",697,"상가","강원도","임대상가",31.84,1,0,"D",7252000,110000,0,4,128,86
"C2212",697,"상가","강원도","임대상가",63.68,1,0,"D",99261000,430000,0,4,128,86
"C2212",697,"상가","강원도","임대상가",63.68,1,0,"D",213863000,665490,0,4,128,86
"C2212",697,"상가","강원도","임대상가",63.68,1,0,"D",22793000,282800,0,4,128,86
"C2212",697,"상가","강원도","임대상가",63.68,1,0,"D",6.6e+07,360000,0,4,128,86
"C2212",697,"상가","강원도","임대상가",137.49,1,0,"D",115052000,1042230,0,4,128,86
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",10244000,65950,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",3141000,97980,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",3141000,97980,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",8050000,65950,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",8848000,92900,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",3731000,92900,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",9074000,65950,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",8700000,117000,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",6873000,87960,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",3731000,65950,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",6989000,92900,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",31.84,1,5,"D",5514000,92900,0,1,65,62
"C2571",481,"상가","경상남도","임대상가",126.65,1,5,"D",7.5e+07,620000,0,1,65,62
"C1350",1401,"아파트","대전광역시","공공분양",74.94,317,2,"D",5.7e+07,520000,0,6,1636,2315
"C1350",1401,"아파트","대전광역시","공공분양",74.94,137,2,"D",5.7e+07,550000,0,6,1636,2315
"C1350",1401,"아파트","대전광역시","공공분양",74.94,22,2,"D",50758000,603480,0,6,1636,2315
"C1350",1401,"아파트","대전광역시","공공분양",84.94,164,2,"D",7.5e+07,390000,0,6,1636,2315
"C1350",1401,"아파트","대전광역시","공공분양",84.94,19,2,"D",6.1e+07,620000,0,6,1636,2315
"C1350",1401,"아파트","대전광역시","공공분양",84.96,26,2,"D",6.1e+07,620000,0,6,1636,2315
"C1350",1401,"아파트","대전광역시","공공분양",84.97,26,2,"D",6.9e+07,627080,0,6,1636,2315
"C1326",1934,"아파트","부산광역시","국민임대",24.72,472,43,"H",19880000,118000,0,4,1670,1153
"C1326",1934,"아파트","부산광역시","국민임대",24.79,104,43,"H",19880000,134330,0,4,1670,1153
"C1326",1934,"아파트","부산광역시","국민임대",26.83,590,43,"H",31880000,164660,0,4,1670,1153
"C1326",1934,"아파트","부산광역시","국민임대",37.7,464,43,"H",76089000,34290,0,4,1670,1153
"C1326",1934,"아파트","부산광역시","국민임대",46.94,304,43,"H",43357000,261370,0,4,1670,1153
"C2186",924,"아파트","대구광역시","국민임대",29.17,238,0,"H",69600000,232000,0,8,664,744
"C2186",924,"아파트","대구광역시","국민임대",29.34,38,0,"H",11053000,172190,0,8,664,744
"C2186",924,"아파트","대구광역시","국민임대",37.43,220,0,"H",28838000,203030,0,8,664,744
"C2571",481,"아파트","경상남도","영구임대",26.37,468,5,"C",3056000,68000,0,1,65,62
"C2416",560,"아파트","경상남도","영구임대",26.34,360,0,"C",3138000,69820,0,5,154,63
"C1056",410,"아파트","제주특별자치도","영구임대",26.34,200,0,"C",3138000,69820,0,10,120,125
"C2109",495,"아파트","경상남도","영구임대",26.34,288,2,"C",3138000,69820,0,4,117,60
"C1874",619,"아파트","충청남도","영구임대",26.37,294,2,"C",3141000,69900,0,2,97,62
"C1874",619,"아파트","충청남도","영구임대",26.37,149,2,"C",3141000,69900,0,2,97,62
"C2190",1013,"아파트","경상남도","영구임대",26.37,191,7,"C",3141000,69900,0,2,178,129
"C2190",1013,"아파트","경상남도","영구임대",26.37,358,7,"C",3141000,69900,0,2,178,129
"C2190",1013,"아파트","경상남도","영구임대",26.37,298,7,"C",3141000,69900,0,2,178,129
"C1206",755,"아파트","강원도","영구임대",26.37,239,1,"C",3141000,69900,0,4,88,90
"C1790",657,"아파트","경상남도","영구임대",26.37,239,2,"C",3141000,69900,0,4,166,120
"C1875",1003,"아파트","충청남도","영구임대",26.37,596,5,"C",3141000,69900,0,8,192,209
"C1875",1003,"아파트","충청남도","영구임대",26.37,239,5,"C",3141000,69900,0,8,192,209
"C2416",560,"아파트","경상남도","영구임대",30.48,192,0,"C",3631000,80800,0,5,154,63
"C1056",410,"아파트","제주특별자치도","영구임대",30.48,200,0,"C",3631000,80800,0,10,120,125
"C2109",495,"아파트","경상남도","영구임대",30.48,192,2,"C",3631000,80800,0,4,117,60
"C1874",619,"아파트","충청남도","영구임대",31.32,149,2,"C",3731000,83020,0,2,97,62
"C2190",1013,"아파트","경상남도","영구임대",31.32,149,7,"C",3731000,83020,0,2,178,129
"C1206",755,"아파트","강원도","영구임대",31.32,239,1,"C",3731000,83020,0,4,88,90
"C1790",657,"아파트","경상남도","영구임대",31.32,239,2,"C",3731000,83020,0,4,166,120
"C1790",657,"아파트","경상남도","영구임대",31.32,149,2,"C",3731000,83020,0,4,166,120
"C1875",1003,"아파트","충청남도","영구임대",31.32,149,5,"C",3731000,83020,0,8,192,209
"C2132",2428,"아파트","부산광역시","영구임대",26.37,358,1,"F",3912000,67260,0,1,756,359
"C2132",2428,"아파트","부산광역시","영구임대",26.37,1192,1,"F",3912000,67260,0,1,756,359
"C1775",711,"아파트","제주특별자치도","영구임대",26.34,360,5,"C",4028000,74770,0,8,131,96
"C2212",697,"아파트","강원도","영구임대",26.37,298,0,"C",4032000,74860,0,4,128,86
"C2132",2428,"아파트","부산광역시","영구임대",31.32,596,1,"F",4646000,79890,0,1,756,359
"C1775",711,"아파트","제주특별자치도","영구임대",30.48,336,5,"C",4661000,86530,0,8,131,96
"C1004",521,"아파트","충청남도","영구임대",39.3,240,3,"C",4682000,104180,0,2,153,93
"C1004",521,"아파트","충청남도","영구임대",39.69,264,3,"C",4728000,105210,0,2,153,93
"C2212",697,"아파트","강원도","영구임대",31.32,239,0,"C",4789000,88910,0,4,128,86
"C2212",697,"아파트","강원도","영구임대",31.32,149,0,"C",4789000,88910,0,4,128,86
"C2255",560,"아파트","충청남도","영구임대",26.67,66,2,"I",5514000,63280,0,2,400,410
"C2621",1396,"아파트","대전광역시","영구임대",26.37,890,26,"C",5787000,79980,1,4,277,133
"C2621",1396,"아파트","대전광역시","영구임대",26.37,141,26,"C",5787000,79980,1,4,277,133
"C2621",1396,"아파트","대전광역시","영구임대",26.37,20,26,"C",5787000,79980,1,4,277,133
"C2621",1396,"아파트","대전광역시","영구임대",26.37,20,26,"C",5787000,79980,1,4,277,133
"C1616",1507,"아파트","대전광역시","영구임대",26.37,588,1,"C",5787000,79980,0,2,407,98
"C2258",965,"아파트","대전광역시","영구임대",26.37,588,13,"C",5787000,79980,0,3,287,78
"C2038",785,"아파트","대전광역시","영구임대",26.37,588,7,"C",5787000,79980,1,10,150,108
"C1859",2424,"아파트","대전광역시","영구임대",26.37,1865,1,"C",5787000,79980,1,4,487,116
"C1859",2424,"아파트","대전광역시","영구임대",26.37,10,1,"C",5787000,79980,1,4,487,116
"C1859",2424,"아파트","대전광역시","영구임대",26.37,10,1,"C",5787000,79980,1,4,487,116
"C1109",1957,"아파트","부산광역시","영구임대",26.37,1490,1,"C",5787000,79980,1,2,351,313
"C2289",1527,"아파트","부산광역시","영구임대",26.37,382,2,"C",5787000,79980,0,3,240,364
"C2289",1527,"아파트","부산광역시","영구임대",26.37,588,2,"C",5787000,79980,0,3,240,364
"C2597",1005,"아파트","부산광역시","영구임대",26.37,588,25,"C",5787000,79980,0,2,166,94
"C2597",1005,"아파트","부산광역시","영구임대",26.37,149,25,"C",5787000,79980,0,2,166,94
"C2310",1988,"아파트","부산광역시","영구임대",26.37,1074,1,"C",5787000,79980,0,2,217,189
"C2310",1988,"아파트","부산광역시","영구임대",26.37,596,1,"C",5787000,79980,0,2,217,189
"C1439",1755,"아파트","부산광역시","영구임대",26.37,1470,29,"C",5787000,79980,1,3,270,172
"C2627",580,"아파트","전라남도","국민임대",26.79,138,18,"A",5840000,89520,0,2,378,404
"C2627",580,"아파트","전라남도","국민임대",26.79,12,18,"A",5840000,89520,0,2,378,404
"C1263",268,"아파트","충청북도","국민임대",29.79,48,4,"A",5914000,98920,0,5,214,217
"C1263",268,"아파트","충청북도","국민임대",29.81,12,4,"A",5914000,98920,0,5,214,217
"C1455",432,"아파트","강원도","국민임대",29.99,164,2,"A",6451000,134410,0,5,349,420
"C1103",935,"아파트","강원도","국민임대",29.91,269,31,"A",6451000,150540,0,2,939,787
"C2539",396,"아파트","충청남도","국민임대",29.91,128,8,"A",6483000,109670,0,2,237,228
"C2539",396,"아파트","충청남도","국민임대",29.91,10,8,"A",6483000,109670,0,2,237,228
"C2609",556,"아파트","제주특별자치도","국민임대",21.97,196,17,"A",6766000,133240,0,2,490,555
"C2621",1396,"아파트","대전광역시","영구임대",31.32,298,26,"C",6873000,94990,1,4,277,133
"C1616",1507,"아파트","대전광역시","영구임대",31.32,450,1,"C",6873000,94990,0,2,407,98
"C2258",965,"아파트","대전광역시","영구임대",31.32,180,13,"C",6873000,94990,0,3,287,78
"C2038",785,"아파트","대전광역시","영구임대",31.32,90,7,"C",6873000,94990,1,10,150,108
"C1859",2424,"아파트","대전광역시","영구임대",31.32,478,1,"C",6873000,94990,1,4,487,116
"C1109",1957,"아파트","부산광역시","영구임대",31.32,447,1,"C",6873000,94990,1,2,351,313
"C2289",1527,"아파트","부산광역시","영구임대",31.32,239,2,"C",6873000,94990,0,3,240,364
"C2289",1527,"아파트","부산광역시","영구임대",31.32,298,2,"C",6873000,94990,0,3,240,364
"C2597",1005,"아파트","부산광역시","영구임대",31.32,239,25,"C",6873000,94990,0,2,166,94
"C2310",1988,"아파트","부산광역시","영구임대",31.32,298,1,"C",6873000,94990,0,2,217,189
"C2132",2428,"아파트","부산광역시","영구임대",31.32,239,1,"C",6873000,94990,0,1,756,359
"C1439",1755,"아파트","부산광역시","영구임대",31.32,120,29,"C",6873000,94990,1,3,270,172
"C2359",820,"아파트","전라남도","국민임대",26.98,204,9,"H",6887000,90460,0,3,629,693
"C1834",326,"아파트","강원도","국민임대",36.79,212,4,"A",6989000,138700,0,1,268,255
"C2314",600,"아파트","대전광역시","영구임대",21.81,64,13,"I",7010000,68420,0,2,360,343
"C2314",600,"아파트","대전광역시","영구임대",21.81,8,13,"I",7010000,68420,0,2,360,343
"C2359",820,"아파트","전라남도","영구임대",24.43,44,9,"I",7048000,67880,0,3,629,693
"C2359",820,"아파트","전라남도","영구임대",24.71,240,9,"I",7126000,68620,0,3,629,693
"C1426",374,"아파트","경상북도","국민임대",26.12,96,2,"A",7131000,98750,0,2,321,262
"C2627",580,"아파트","전라남도","영구임대",24.95,96,18,"I",7172000,68450,0,2,378,404
"C2627",580,"아파트","전라남도","영구임대",24.95,24,18,"I",7172000,68450,0,2,378,404
"C2583",1106,"아파트","대전광역시","영구임대",21.97,60,21,"I",7175000,69250,0,2,752,982
"C2556",303,"아파트","울산광역시","국민임대",36.4,216,21,"H",7200000,119000,0,2,249,148
"C2556",303,"아파트","울산광역시","국민임대",36.47,16,21,"H",7200000,119000,0,2,249,148
"C1263",268,"아파트","충청북도","국민임대",36.42,28,4,"A",7204000,124720,0,5,214,217
"C1263",268,"아파트","충청북도","국민임대",36.48,120,4,"A",7204000,124720,0,5,214,217
"C2139",311,"아파트","경상남도","국민임대",26.94,108,11,"H",7252000,121000,0,4,232,155
"C2137",960,"아파트","경상북도","국민임대",29.66,180,30,"A",7350000,154350,0,8,876,752
"C1455",432,"아파트","강원도","국민임대",36.84,104,2,"A",7527000,168810,0,5,349,420
"C2661",354,"아파트","제주특별자치도","국민임대",26.99,140,12,"A",7527000,137620,0,6,297,330
"C2153",362,"아파트","전라남도","국민임대",27.82,88,20,"H",7557000,136660,0,3,345,280
"C2153",362,"아파트","전라남도","국민임대",27.82,24,20,"H",7557000,136660,0,3,345,280
"C2539",396,"아파트","충청남도","국민임대",36.7,128,8,"A",7645000,136550,0,2,237,228
"C2539",396,"아파트","충청남도","국민임대",36.7,12,8,"A",7645000,136550,0,2,237,228
"C1340",552,"아파트","전라북도","국민임대",29.79,48,21,"A",7651000,136630,0,3,523,410
"C1340",552,"아파트","전라북도","국민임대",29.79,152,21,"A",7651000,136630,0,3,523,410
"C2154",178,"아파트","강원도","국민임대",29.92,108,2,"A",7700000,130000,0,1,131,124
"C2154",178,"아파트","강원도","국민임대",29.92,12,2,"A",7700000,130000,0,1,131,124
"C1065",938,"아파트","경상북도","국민임대",26.9,298,37,"H",7708000,137410,0,3,1117,1255
"C1899",451,"아파트","경상남도","영구임대",26.37,298,0,"C",7721000,117060,0,4,109,31
"C1673",640,"아파트","충청북도","국민임대",29.99,168,22,"A",7741000,120430,0,1,549,526
"C1673",640,"아파트","충청북도","국민임대",29.99,12,22,"A",7741000,120430,0,1,549,526
"C1722",809,"아파트","강원도","영구임대",26.37,149,1,"C",7744000,125000,0,6,264,649
"C1163",316,"아파트","경상북도","국민임대",29.91,88,20,"A",7783000,155850,0,2,239,326
"C2507",1454,"아파트","경기도","영구임대",21.72,238,4,"I",7794000,71320,0,4,880,763
"C1341",922,"아파트","광주광역시","영구임대",23.76,232,7,"I",7864000,76590,0,1,731,442
"C1341",922,"아파트","광주광역시","영구임대",23.76,18,7,"I",7864000,76590,0,1,731,442
"C1861",690,"아파트","전라북도","국민임대",29.85,280,16,"A",7869000,120230,0,3,652,613
"C1861",690,"아파트","전라북도","국민임대",29.9,124,16,"A",7869000,120230,0,3,652,613
"C1320",1696,"아파트","경상남도","국민임대",26.8,616,35,"H",7870000,154000,0,4,1648,924
"C2316",1126,"아파트","대구광역시","국민임대",29.13,36,36,"A",7956000,145160,0,4,983,712
"C2316",1126,"아파트","대구광역시","국민임대",29.8,272,36,"A",7956000,145160,0,4,983,712
"C1258",840,"아파트","경상남도","영구임대",24.72,122,0,"I",7973000,72200,0,3,658,616
"C1258",840,"아파트","경상남도","영구임대",24.79,18,0,"I",7973000,72200,0,3,658,616
"C1516",456,"아파트","전라남도","국민임대",36.16,205,8,"B",8050000,65630,0,1,367,475
"C1516",456,"아파트","전라남도","국민임대",36.16,87,8,"B",8050000,65630,0,1,367,475
"C1516",456,"아파트","전라남도","국민임대",36.16,22,8,"B",8050000,65630,0,1,367,475
"C1925",601,"아파트","강원도","영구임대",26.37,298,9,"C",8052000,130850,0,4,117,75
"C1983",903,"아파트","충청남도","영구임대",26.37,478,3,"C",8083000,124180,0,4,200,253
"C2389",690,"아파트","충청북도","국민임대",33.48,240,21,"A",8088000,71040,0,3,694,561
"C2389",690,"아파트","충청북도","국민임대",33.92,135,21,"A",8088000,71040,0,3,694,561
"C1724",1256,"아파트","경상남도","영구임대",24.74,80,1,"I",8112000,81000,0,6,878,701
"C2526",355,"아파트","경상북도","국민임대",36.66,72,16,"A",8113000,67400,0,2,291,321
"C2526",355,"아파트","경상북도","국민임대",36.66,20,16,"A",8113000,67400,0,2,291,321
"C1476",453,"아파트","경상남도","영구임대",26.37,298,6,"C",8133000,123200,0,5,107,70
"C2508",847,"아파트","전라북도","영구임대",24.74,266,13,"I",8184000,68400,0,3,496,568
"C2508",847,"아파트","전라북도","영구임대",24.75,30,13,"I",8184000,68400,0,3,496,568
"C1968",514,"아파트","강원도","국민임대",26.8,232,0,"A",8200000,110000,0,3,309,220
"C1968",514,"아파트","강원도","국민임대",26.92,30,0,"A",8200000,110000,0,3,309,220
"C2627",580,"아파트","전라남도","국민임대",36.92,138,18,"A",8223000,136370,0,2,378,404
"C1968",514,"아파트","강원도","영구임대",23.48,148,0,"I",8377000,66180,0,3,309,220
"C2256",409,"아파트","경상남도","국민임대",29.91,88,7,"A",8394000,65950,0,1,316,344
"C1641",283,"아파트","경상남도","국민임대",36.62,90,8,"A",8435000,71380,0,1,227,268
"C1089",368,"아파트","전라남도","국민임대",36.8,210,14,"A",8458000,81200,0,2,285,309
"C1089",368,"아파트","전라남도","국민임대",36.8,20,14,"A",8458000,81200,0,2,285,309
"C2314",600,"아파트","대전광역시","영구임대",26.44,188,13,"I",8500000,82930,0,2,360,343
"C1176",1486,"아파트","충청북도","국민임대",26.58,199,55,"H",8563000,116950,0,3,1493,619
"C1176",1486,"아파트","충청북도","국민임대",26.58,149,55,"H",8563000,116950,0,3,1493,619
"C2237",70,"아파트","충청남도","국민임대",36.78,58,7,"A",8564000,58460,0,2,50,55
"C2237",70,"아파트","충청남도","국민임대",36.78,4,7,"A",8564000,58460,0,2,50,55
"C2505",200,"아파트","경상북도","국민임대",36.77,52,2,"A",8598000,74510,0,2,153,163
"C2505",200,"아파트","경상북도","국민임대",36.77,18,2,"A",8598000,74510,0,2,153,163
"C2505",200,"아파트","경상북도","국민임대",36.77,80,2,"A",8598000,74510,0,2,153,163
"C1704",639,"아파트","대전광역시","영구임대",39.3,204,34,"C",8625000,119190,0,7,162,131
"C1969",1366,"아파트","대구광역시","국민임대",29.85,124,29,"A",8635000,132250,0,2,1192,886
"C2156",306,"아파트","충청남도","국민임대",36.55,120,0,"A",8670000,80500,0,1,246,204
"C2192",514,"아파트","충청북도","국민임대",33.95,180,16,"A",8670000,79260,0,2,442,324
"C2255",560,"아파트","충청남도","국민임대",29.33,24,2,"A",8684000,85710,0,2,400,410
"C2255",560,"아파트","충청남도","국민임대",29.89,114,2,"A",8684000,85710,0,2,400,410
"C2644",779,"아파트","충청남도","영구임대",26.37,239,7,"C",8684000,127670,0,12,190,177
"C2644",779,"아파트","충청남도","영구임대",26.37,149,7,"C",8684000,127670,0,12,190,177
"C1045",464,"아파트","강원도","국민임대",26.44,76,13,"H",8700000,113000,0,2,288,266
"C2583",1106,"아파트","대전광역시","영구임대",26.9,60,21,"I",8707000,84230,0,2,752,982
"C2583",1106,"아파트","대전광역시","영구임대",26.9,36,21,"I",8707000,84230,0,2,752,982
"C2583",1106,"아파트","대전광역시","영구임대",26.9,72,21,"I",8707000,84230,0,2,752,982
"C2583",1106,"아파트","대전광역시","영구임대",26.9,12,21,"I",8707000,84230,0,2,752,982
"C1704",639,"아파트","대전광역시","영구임대",39.69,420,34,"C",8710000,120370,0,7,162,131
"C1900",586,"아파트","전라북도","국민임대",36.63,90,2,"A",8738000,74890,0,2,472,596
"C1900",586,"아파트","전라북도","국민임대",36.63,60,2,"A",8738000,74890,0,2,472,596
"C2492",594,"아파트","경상북도","국민임대",36.66,90,23,"A",8738000,86140,0,5,480,585
"C2492",594,"아파트","경상북도","국민임대",36.66,30,23,"A",8738000,86140,0,5,480,585
"C1319",496,"아파트","경상남도","국민임대",29.96,82,16,"A",8738000,74890,0,1,428,398
"C1899",451,"아파트","경상남도","영구임대",31.32,149,0,"C",8775000,129200,0,4,109,31
"C2211",304,"아파트","전라남도","국민임대",36.8,250,4,"A",8778000,85580,0,1,230,244
"C2211",304,"아파트","전라남도","국민임대",36.8,18,4,"A",8778000,85580,0,1,230,244
"C1722",809,"아파트","강원도","영구임대",31.32,149,1,"C",8813000,138130,0,6,264,649
"C2258",965,"아파트","대전광역시","영구임대",40.32,180,13,"C",8848000,122290,0,3,287,78
"C2038",785,"아파트","대전광역시","영구임대",40.32,90,7,"C",8848000,122290,1,10,150,108
"C1439",1755,"아파트","부산광역시","영구임대",40.32,120,29,"C",8848000,122290,1,3,270,172
"C2106",504,"아파트","충청북도","국민임대",33.39,180,18,"A",8890000,79280,0,2,434,353
"C2359",820,"아파트","전라남도","국민임대",33.09,212,9,"H",8943000,122330,0,3,629,693
"C2508",847,"아파트","전라북도","국민임대",26.82,216,13,"H",9e+06,106000,0,3,496,568
"C2508",847,"아파트","전라북도","국민임대",26.83,12,13,"H",9e+06,106000,0,3,496,568
"C1985",874,"아파트","전라남도","국민임대",36.83,289,28,"A",9032000,152680,0,4,722,630
"C1985",874,"아파트","전라남도","국민임대",36.83,87,28,"A",9032000,152680,0,4,722,630
"C2139",311,"아파트","경상남도","국민임대",33.94,138,11,"H",9061000,147000,0,4,232,155
"C2536",72,"아파트","전라북도","국민임대",35.1,40,7,"A",9074000,50400,0,1,54,47
"C2536",72,"아파트","전라북도","국민임대",35.1,8,7,"A",9074000,50400,0,1,54,47
"C2001",540,"아파트","경기도","국민임대",26.91,18,10,"H",9110000,122000,0,8,500,417
"C2001",540,"아파트","경기도","국민임대",26.92,192,10,"H",9110000,122000,0,8,500,417
"C2099",332,"아파트","강원도","국민임대",39.56,80,3,"A",9111000,76130,0,2,258,383
"C1410",356,"아파트","충청북도","국민임대",36.65,156,10,"A",9154000,76260,0,3,550,815
"C1410",356,"아파트","충청북도","국민임대",36.65,52,10,"A",9154000,76260,0,3,550,815
"C2531",540,"아파트","제주특별자치도","국민임대",29.26,134,22,"H",9171000,141000,0,6,397,358
"C2531",540,"아파트","제주특별자치도","국민임대",29.26,30,22,"H",9171000,141000,0,6,397,358
"C1925",601,"아파트","강원도","영구임대",31.32,298,9,"C",9174000,144460,0,4,117,75
"C2515",545,"아파트","경상남도","국민임대",33.48,276,17,"A",9216000,82940,0,3,624,205
